,Unnamed: 0,brewery_id,city,country,lat,lng,location,state
6233,6233,10744,Norwalk,US,41.11774399999999,-73.4081575,"Norwalk, CT, US",CT
6234,6234,10747,New Albany,US,38.2856247,-85.8241312,"New Albany, IN, US",IN
6235,6235,10748,Freehold,US,40.2136754,-74.3000878,"Freehold, NJ, US",NJ
6236,6236,10749,Kirkland,US,47.6768927,-122.2059833,"Kirkland, WA, US",WA
6237,6237,10750,"Dundonell,By Garve,Ross-shire",GB,57.617104,-4.689967,"Dundonell,By Garve,Ross-shire, GB6, GB",GB6
6238,6238,10760,Daytona Beach,US,29.2108147,-81.0228331,"Daytona Beach, FL, US",FL
6239,6239,10761,Sarasota,US,27.336465,-82.5310117,"Sarasota, FL, US",FL
6240,6240,10765,Yekaterinburg,RU,56.8430993,60.64540859999999,"Yekaterinburg, RU",
6241,6241,10767,Lakewood,US,39.7047095,-105.0813734,"Lakewood, CO, US",CO
6242,6242,10768,Redruth,GB,50.233022,-5.226666,"Redruth, GB2, GB",GB2
6243,6243,10772,Yekaterinburg,RU,56.8430993,60.64540859999999,"Yekaterinburg, RU",
6244,6244,10774,Bromont,CA,45.28524789999999,-72.6872419,"Bromont, QC, CA",QC
6245,6245,10775,Sherbrooke,CA,45.4042669,-71.893674,"Sherbrooke, QC, CA",QC
6246,6246,10778,Cuba,US,42.2175668,-78.2752927,"Cuba, NY, US",NY
6247,6247,10782,Santa Cruz,US,36.9741171,-122.0307963,"Santa Cruz, CA, US",CA
6248,6248,10786,,,,,,
6249,6249,10787,,,,,,
6250,6250,10790,Waterloo,US,42.492786,-92.3425775,"Waterloo, IA, US",IA
6251,6251,10793,Abingdon,US,39.4622357,-76.2772223,"Abingdon, MD, US",MD
6252,6252,10795,Chambretaud,FR,46.92109900000001,-0.967219,"Chambretaud, FR",
6253,6253,10796,Barrie,CA,44.38935559999999,-79.6903316,"Barrie, ON, CA",ON
6254,6254,10798,,,,,,
6255,6255,10799,Greenville,US,35.612661,-77.3663538,"Greenville, NC, US",NC
6256,6256,10800,Boulder,US,40.0149856,-105.2705456,"Boulder, CO, US",CO
6257,6257,10805,Ithaca,US,42.4439614,-76.5018807,"Ithaca, NY, US",NY
6258,6258,10808,Salzburg,AT,47.80949,13.05501,"Salzburg, AT",
6259,6259,10809,Nussdorf,AT,48.2596058,16.3647029,"Nussdorf, AT",
6260,6260,10810,Faistenau,AT,47.77790359999999,13.233834,"Faistenau, AT",
6261,6261,10812,Abtenau,AT,47.5643392,13.3465269,"Abtenau, AT",
6262,6262,10817,Floing,AT,,,"Floing, AT",
6263,6263,10818,Untersiebenbrunn,AT,48.25520170000001,16.7466619,"Untersiebenbrunn, AT",
6264,6264,10819,Grödig,AT,47.7384287,13.038233,"Grödig, AT",
6265,6265,10822,Wilhering,AT,48.3237098,14.1883431,"Wilhering, AT",
6266,6266,10823,St. Nikolai Im Sausal,AT,46.82105079999999,15.4501292,"St. Nikolai Im Sausal, AT",
6267,6267,10824,Markt Hartmannsdorf,AT,47.054877,15.8398369,"Markt Hartmannsdorf, AT",
6268,6268,10827,Graz,AT,47.070714,15.439504,"Graz, AT",
6269,6269,10829,Bad Sauerbrunn,AT,47.7761125,16.3286015,"Bad Sauerbrunn, AT",
6270,6270,10830,Windischgarsten,AT,47.7215859,14.3296562,"Windischgarsten, AT",
6271,6271,10833,Zell am See,AT,47.32351999999999,12.79685,"Zell am See, AT",
6272,6272,10837,Grand Forks,US,47.9252568,-97.0328547,"Grand Forks, ND, US",ND
6273,6273,10840,Arlington,US,38.8816208,-77.0909809,"Arlington, VA, US",VA
6274,6274,10842,Seattle,US,47.6061389,-122.3328481,"Seattle, WA, US",WA
6275,6275,10843,Redmond,US,47.6739881,-122.121512,"Redmond, WA, US",WA
6276,6276,10844,Holmfirth,GB,53.571744,-1.786292,"Holmfirth, GB2, GB",GB2
6277,6277,10845,Holmfirth,GB,53.571744,-1.786292,"Holmfirth, GB2, GB",GB2
6278,6278,10846,,,,,,
6279,6279,10847,Williamsburg,US,37.2707022,-76.7074571,"Williamsburg, VA, US",VA
6280,6280,10849,Nagano-ken Suwa-shi,JP,36.0391525,138.1140545,"Nagano-ken Suwa-shi, JP",
6281,6281,10861,"Rock,Wadebridge,Cornwall",GB,50.5447692,-4.9135924,"Rock,Wadebridge,Cornwall, GB2, GB",GB2
6282,6282,10864,Andes,US,42.188935,-74.7858037,"Andes, NY, US",NY
6283,6283,10868,,,,,,
6284,6284,10869,Newport,US,41.4901024,-71.3128285,"Newport, RI, US",RI
6285,6285,10873,,,,,,
6286,6286,10875,Saint Louis,US,38.6270025,-90.1994042,"Saint Louis, MO, US",MO
6287,6287,10876,Bethlehem,US,40.6259316,-75.3704579,"Bethlehem, PA, US",PA
6288,6288,10878,Ehime-ken Matsuyama-shi,JP,33.8393515,132.7653057,"Ehime-ken Matsuyama-shi, JP",
6289,6289,10884,,,,,,
6290,6290,10888,Canton,US,42.3086444,-83.482116,"Canton, MI, US",MI
6291,6291,10897,Stockholm,SE,59.32932349999999,18.0685808,"Stockholm, SE",
6292,6292,10898,Västerås,SE,59.60990049999999,16.5448091,"Västerås, SE",
6293,6293,10899,Sundsvall,SE,62.390811,17.306927,"Sundsvall, SE",
6294,6294,10906,Stockholm,SE,59.32932349999999,18.0685808,"Stockholm, SE",
6295,6295,10909,,,,,,
6296,6296,10910,State College,US,40.7933949,-77.8600012,"State College, PA, US",PA
6297,6297,10911,Winston-Salem,US,36.09985959999999,-80.244216,"Winston-Salem, NC, US",NC
6298,6298,10912,Encino,US,34.1517492,-118.5214282,"Encino, CA, US",CA
6299,6299,10916,Stockholm,SE,59.32932349999999,18.0685808,"Stockholm, SE",
6300,6300,10917,Göteborg,SE,57.70887,11.97456,"Göteborg, SE",
6301,6301,10919,,,,,,
6302,6302,10920,Grand Rapids,US,42.9633599,-85.6680863,"Grand Rapids, MI, US",MI
6303,6303,10921,Milwaukee,US,43.0389025,-87.9064736,"Milwaukee, WI, US",WI
6304,6304,10922,Lake Ozark,US,38.1986435,-92.6387968,"Lake Ozark, MO, US",MO
6305,6305,10925,Timbo - SC,BR,-26.8255486,-49.272649,"Timbo - SC, BR",
6306,6306,10928,,,,,,
6307,6307,10929,Horst Limburg,NL,51.45039449999999,6.0514924,"Horst Limburg, NL",
6308,6308,10931,,,,,,
6309,6309,10933,,,,,,
6310,6310,10934,,,,,,
6311,6311,10935,San Francisco,US,37.7749295,-122.4194155,"San Francisco, CA, US",CA
6312,6312,10938,Bloomington,US,39.165325,-86.5263857,"Bloomington, IN, US",IN
6313,6313,10942,,,,,,
6314,6314,10946,New York,US,40.7127753,-74.0059728,"New York, NY, US",NY
6315,6315,10947,,,,,,
6316,6316,10948,Columbus,US,39.9611755,-82.9987942,"Columbus, OH, US",OH
6317,6317,10952,Sebastopol,US,38.4021359,-122.8238806,"Sebastopol, CA, US",CA
6318,6318,10953,Wichita,US,37.68717609999999,-97.330053,"Wichita, KS, US",KS
6319,6319,10954,Ypsilanti,US,42.2411499,-83.6129939,"Ypsilanti, MI, US",MI
6320,6320,10955,Baltimore,US,39.2903848,-76.6121893,"Baltimore, MD, US",MD
6321,6321,10956,Upland,US,34.09751,-117.6483876,"Upland, CA, US",CA
6322,6322,10957,Rancho Cucamonga,US,34.10639889999999,-117.5931084,"Rancho Cucamonga, CA, US",CA
6323,6323,10958,Aarschot,BE,50.9877846,4.836879,"Aarschot, BE",
6324,6324,10960,Hillburn,US,41.1239845,-74.1693119,"Hillburn, NY, US",NY
6325,6325,10961,New York,US,40.7127753,-74.0059728,"New York, NY, US",NY
6326,6326,10964,,,,,,
6327,6327,10965,,,,,,
6328,6328,10966,,,,,,
6329,6329,10967,,,,,,
6330,6330,10968,Lawrence,US,38.9716689,-95.2352501,"Lawrence, KS, US",KS
6331,6331,10969,,,,,,
6332,6332,10974,Huntington Beach,US,33.6594835,-117.9988026,"Huntington Beach, CA, US",CA
6333,6333,10976,,,,,,
6334,6334,10979,,,,,,
6335,6335,10981,Orlando,US,28.5383832,-81.3789269,"Orlando, FL, US",FL
6336,6336,10984,Winter Park,US,28.5999998,-81.3392352,"Winter Park, FL, US",FL
6337,6337,10994,Berdichiv,UA,49.9106591,28.5900312,"Berdichiv, UA",
6338,6338,10995,,,,,,
6339,6339,10997,Fenton,US,42.7978061,-83.7049498,"Fenton, MI, US",MI
6340,6340,10999,Mönchengladbach,DE,51.1941686,6.4315392,"Mönchengladbach, DE",
6341,6341,11000,Sint Katelijne Waver,BE,51.0703915,4.5314072,"Sint Katelijne Waver, BE",
6342,6342,11003,De Haan  West Flanders,BE,51.2769942,3.0297205,"De Haan  West Flanders, BE",
6343,6343,11004,Santa Cruz,US,36.9741171,-122.0307963,"Santa Cruz, CA, US",CA
6344,6344,11005,Edmonton,CA,53.5460983,-113.4937266,"Edmonton, AB, CA",AB
6345,6345,11007,,,,,,
6346,6346,11008,Dillon,US,39.6302643,-106.0433518,"Dillon, CO, US",CO
6347,6347,11011,Belfast,GB,54.59728500000001,-5.93012,"Belfast, GB5, GB",GB5
6348,6348,11016,,,,,,
6349,6349,11017,Berkeley,US,37.8715226,-122.273042,"Berkeley, CA, US",CA
6350,6350,11019,Broomfield,US,39.9205411,-105.0866504,"Broomfield, CO, US",CO
6351,6351,11020,Pittsburgh,US,40.44062479999999,-79.9958864,"Pittsburgh, PA, US",PA
6352,6352,11022,Memphis,US,35.1495343,-90.0489801,"Memphis, TN, US",TN
6353,6353,11025,River Grove,US,41.9258642,-87.8358943,"River Grove, IL, US",IL
6354,6354,11027,Orland Park,US,41.6303103,-87.8539425,"Orland Park, IL, US",IL
6355,6355,11029,Chicago,US,41.8781136,-87.6297982,"Chicago, IL, US",IL
6356,6356,11031,Bodegraven,NL,52.0823259,4.7460844,"Bodegraven, NL",
6357,6357,11032,Leiderdorp,NL,52.1509854,4.5281733,"Leiderdorp, NL",
6358,6358,11033,Asheville,US,35.5950581,-82.5514869,"Asheville, NC, US",NC
6359,6359,11038,Millbrook,CA,45.33088009999999,-63.3075914,"Millbrook, NS, CA",NS
6360,6360,11039,Somerset Island,BM,32.2999528,-64.8674103,"Somerset Island, BM",
6361,6361,11040,Commerce,US,33.2472808,-95.9114704,"Commerce, TX, US",TX
6362,6362,11041,,,,,,
6363,6363,11042,,,,,,
6364,6364,11043,Baton Rouge,US,30.4514677,-91.1871466,"Baton Rouge, LA, US",LA
6365,6365,11052,,,,,,
6366,6366,11055,Cincinnati,US,39.1031182,-84.5120196,"Cincinnati, OH, US",OH
6367,6367,11059,,,,,,
6368,6368,11062,,,,,,
6369,6369,11064,Austin,US,30.267153,-97.7430608,"Austin, TX, US",TX
6370,6370,11065,Iisalmi,FI,63.56942369999999,27.1826451,"Iisalmi, FI",
6371,6371,11066,Tromsø,NO,69.6492047,18.9553238,"Tromsø, NO",
6372,6372,11067,Capivari - SP,BR,-22.9946056,-47.5094598,"Capivari - SP, BR",
6373,6373,11068,Lainate (MI),IT,45.5709318,9.0257547,"Lainate (MI), IT",
6374,6374,11085,Westminster,US,39.8366528,-105.0372046,"Westminster, CO, US",CO
6375,6375,11088,,,,,,
6376,6376,11089,Estes Park,US,40.3772059,-105.5216651,"Estes Park, CO, US",CO
6377,6377,11095,,,,,,
6378,6378,11100,Amherst,US,42.9754691,-78.7922335,"Amherst, NY, US",NY
6379,6379,11101,Sudbury,US,42.3834278,-71.4161725,"Sudbury, MA, US",MA
6380,6380,11109,Brentwood,US,38.6175522,-90.3492829,"Brentwood, MO, US",MO
6381,6381,11110,Philadelphia,US,39.9525839,-75.1652215,"Philadelphia, PA, US",PA
6382,6382,11111,Buenos Aires,AR,-34.6036844,-58.3815591,"Buenos Aires, AR",
6383,6383,11112,Bloomington,US,40.4842027,-88.9936873,"Bloomington, IL, US",IL
6384,6384,11113,,,,,,
6385,6385,11114,,,,,,
6386,6386,11120,Владивосто́к (Vladivostok),RU,43.1332484,131.9112975,"Владивосто́к (Vladivostok), RU",
6387,6387,11121,Seattle,US,47.6061389,-122.3328481,"Seattle, WA, US",WA
6388,6388,11122,København,DK,55.6760968,12.5683371,"København, DK",
6389,6389,11125,Portland,US,45.515232,-122.6783853,"Portland, OR, US",OR
6390,6390,11128,,,,,,
6391,6391,11131,Adelaide,AU,-34.9284989,138.6007456,"Adelaide, AU",
6392,6392,11132,St Kilda,AU,-37.864,144.982,"St Kilda, AU",
6393,6393,11134,Hayden Lake,US,47.7587944,-116.7568579,"Hayden Lake, ID, US",ID
6394,6394,11137,Juneau,US,58.30049329999999,-134.4201306,"Juneau, AK, US",AK
6395,6395,11138,Želiv,CZ,,,"Želiv, CZ",
6396,6396,11141,Cheney,US,37.6269792,-97.7810113,"Cheney, KS, US",KS
6397,6397,11142,Владивосто́к (Vladivostok),RU,43.1332484,131.9112975,"Владивосто́к (Vladivostok), RU",
6398,6398,11143,Blidsberg,SE,57.9310626,13.4945915,"Blidsberg, SE",
6399,6399,11144,Tel Aviv,IL,32.0852999,34.78176759999999,"Tel Aviv, IL",
6400,6400,11148,Braidwood,AU,-35.4460326,149.7990648,"Braidwood, AU",
6401,6401,11151,Santa Rosa,US,38.440429,-122.7140548,"Santa Rosa, CA, US",CA
6402,6402,11153,,,,,,
6403,6403,11154,,,,,,
6404,6404,11155,,,,,,
6405,6405,11156,Tulsa,US,36.1539816,-95.992775,"Tulsa, OK, US",OK
6406,6406,11166,Chester,GB,53.193392,-2.893075,"Chester, GB2, GB",GB2
6407,6407,11167,Oostende,BE,51.2246631,2.9091818,"Oostende, BE",
6408,6408,11168,Baltimore,US,39.2903848,-76.6121893,"Baltimore, MD, US",MD
6409,6409,11169,,,,,,
6410,6410,11178,Cornelius,US,35.4812139,-80.8578093,"Cornelius, NC, US",NC
6411,6411,11182,Campinas - SP,BR,-22.9050824,-47.0613327,"Campinas - SP, BR",
6412,6412,11183,Gatlinburg,US,35.714259,-83.5101638,"Gatlinburg, TN, US",TN
6413,6413,11185,Kansas City,US,39.0997265,-94.5785667,"Kansas City, MO, US",MO
6414,6414,11188,Woodland Hills,US,34.165357,-118.6089752,"Woodland Hills, CA, US",CA
6415,6415,11189,Westwood,US,40.9912087,-74.0326395,"Westwood, NJ, US",NJ
6416,6416,11190,Unley,AU,-34.9502002,138.6074494,"Unley, AU",
6417,6417,11191,Atlanta,US,33.748752,-84.3876845,"Atlanta, GA, US",GA
6418,6418,11193,Hereford,GB,52.05639799999999,-2.715974,"Hereford, GB7, GB",GB7
6419,6419,11194,Hereford,GB,52.05639799999999,-2.715974,"Hereford, GB7, GB",GB7
6420,6420,11195,Hereford,GB,52.05639799999999,-2.715974,"Hereford, GB7, GB",GB7
6421,6421,11196,Loveland,US,40.395451,-105.0745837,"Loveland, CO, US",CO
6422,6422,11198,Victoria,CA,48.4284207,-123.3656444,"Victoria, BC, CA",BC
6423,6423,11200,Edinburgh,GB,55.953252,-3.188267,"Edinburgh, GB6, GB",GB6
6424,6424,11201,Edinburgh,GB,55.953252,-3.188267,"Edinburgh, GB6, GB",GB6
6425,6425,11202,Glasgow,GB,55.86167039999999,-4.2583345,"Glasgow, GB6, GB",GB6
6426,6426,11203,Fayetteville,US,36.0626579,-94.1605839,"Fayetteville, AR, US",AR
6427,6427,11209,Norman,US,35.2225668,-97.4394777,"Norman, OK, US",OK
6428,6428,11212,Ellensburg,US,46.9965144,-120.5478474,"Ellensburg, WA, US",WA
6429,6429,11219,,,,,,
6430,6430,11224,,,,,,
6431,6431,11230,White Bear Lake,US,45.0853814,-93.0081479,"White Bear Lake, MN, US",MN
6432,6432,11232,Winter Park,US,28.5999998,-81.3392352,"Winter Park, FL, US",FL
6433,6433,11233,Royal Palm Beach,US,26.7083984,-80.2306019,"Royal Palm Beach, FL, US",FL
6434,6434,11236,Shippensburg,US,40.0506453,-77.5202647,"Shippensburg, PA, US",PA
6435,6435,11238,Midway,US,38.1509077,-84.6838344,"Midway, KY, US",KY
6436,6436,11239,Minneapolis,US,44.977753,-93.2650108,"Minneapolis, MN, US",MN
6437,6437,11241,Hayward,US,46.0130065,-91.4846208,"Hayward, WI, US",WI
6438,6438,11242,Omaha,US,41.2565369,-95.9345034,"Omaha, NE, US",NE
6439,6439,11245,,,,,,
6440,6440,11246,Orval,BE,,,"Orval, BE",
6441,6441,11248,Superior,US,39.95276339999999,-105.1685977,"Superior, CO, US",CO
6442,6442,11249,Bogota,CO,4.710988599999999,-74.072092,"Bogota, CO",
6443,6443,11251,Virginia Beach,US,36.8516437,-75.9792194,"Virginia Beach, VA, US",VA
6444,6444,11253,Bischofsheim an der Rhön,DE,50.4019372,10.0095542,"Bischofsheim an der Rhön, DE",
6445,6445,11259,Victoria,CA,48.4284207,-123.3656444,"Victoria, BC, CA",BC
6446,6446,11260,Victoria,CA,48.4284207,-123.3656444,"Victoria, BC, CA",BC
6447,6447,11267,,,,,,
6448,6448,11269,Indianapolis,US,39.768403,-86.158068,"Indianapolis, IN, US",IN
6449,6449,11271,,,,,,
6450,6450,11272,Larbert,GB,56.0196754,-3.8360606,"Larbert, GB6, GB",GB6
6451,6451,11273,Brugge,BE,51.2091807,3.2247552,"Brugge, BE",
6452,6452,11278,Philadelphia,US,39.9525839,-75.1652215,"Philadelphia, PA, US",PA
6453,6453,11279,Columbus,US,39.9611755,-82.9987942,"Columbus, OH, US",OH
6454,6454,11305,San Leandro,US,37.7257663,-122.1568554,"San Leandro, CA, US",CA
6455,6455,11308,,,,,,
6456,6456,11309,,,,,,
6457,6457,11312,,,,,,
6458,6458,11314,Imperial Beach,US,32.5839444,-117.1130849,"Imperial Beach, CA, US",CA
6459,6459,11317,,,,,,
6460,6460,11318,Warren,US,41.2375569,-80.8184166,"Warren, OH, US",OH
6461,6461,11324,Ada,US,42.960727,-85.4954803,"Ada, MI, US",MI
6462,6462,11326,Clitheroe,GB,53.871098,-2.393083,"Clitheroe, GB2, GB",GB2
6463,6463,11327,Wigton,GB,54.867159,-4.444234,"Wigton, GB2, GB",GB2
6464,6464,11328,Edenbridge,GB,51.196259,0.065451,"Edenbridge, GB2, GB",GB2
6465,6465,11329,Campbell,US,37.2871651,-121.9499568,"Campbell, CA, US",CA
6466,6466,11330,Berkeley,US,37.8715226,-122.273042,"Berkeley, CA, US",CA
6467,6467,11332,Laguna Beach,US,33.5427189,-117.7853568,"Laguna Beach, CA, US",CA
6468,6468,11333,Bogota,CO,4.710988599999999,-74.072092,"Bogota, CO",
6469,6469,11337,Springfield,US,37.2089572,-93.2922989,"Springfield, MO, US",MO
6470,6470,11338,Gumma-ken Tatebayashi-shi,JP,36.244806,139.5422532,"Gumma-ken Tatebayashi-shi, JP",
6471,6471,11346,Rozelle,AU,-33.8638543,151.1701171,"Rozelle, AU",
6472,6472,11348,Holland,US,42.7875235,-86.1089301,"Holland, MI, US",MI
6473,6473,11350,Lincoln,US,40.8136634,-96.7025764,"Lincoln, NE, US",NE
6474,6474,11351,Atlanta,US,33.748752,-84.3876845,"Atlanta, GA, US",GA
6475,6475,11353,Athens,US,33.9519347,-83.357567,"Athens, GA, US",GA
6476,6476,11355,,,,,,
6477,6477,11356,,,,,,
6478,6478,11368,Hayward,US,46.0130065,-91.4846208,"Hayward, WI, US",WI
6479,6479,11369,Midlothian,US,37.5061069,-77.6490005,"Midlothian, VA, US",VA
6480,6480,11372,Shizuoka-ken Hamakita-shi,JP,35.0929397,138.3190276,"Shizuoka-ken Hamakita-shi, JP",
6481,6481,11375,Airdrie,CA,51.29269679999999,-114.0134113,"Airdrie, AB, CA",AB
6482,6482,11377,Oberlin,US,41.2939386,-82.2173786,"Oberlin, OH, US",OH
6483,6483,11378,Akron,US,41.0814447,-81.5190053,"Akron, OH, US",OH
6484,6484,11379,Johnstown,US,40.32674069999999,-78.9219698,"Johnstown, PA, US",PA
6485,6485,11381,Dunmore,US,41.4198027,-75.6324112,"Dunmore, PA, US",PA
6486,6486,11385,Bradford,GB,53.7937996,-1.7563583,"Bradford, GB2, GB",GB2
6487,6487,11386,Norwich,GB,52.6292567,1.2978802,"Norwich, GB2, GB",GB2
6488,6488,11387,Huntington Beach,US,33.6594835,-117.9988026,"Huntington Beach, CA, US",CA
6489,6489,11389,London,GB,51.5072178,-0.1275862,"London, GB2, GB",GB2
6490,6490,11390,London,GB,51.5072178,-0.1275862,"London, GB2, GB",GB2
6491,6491,11393,,,,,,
6492,6492,11395,Tring Herdfordshire,GB,51.79607799999999,-0.655879,"Tring Herdfordshire, GB2, GB",GB2
6493,6493,11396,Lawrence,US,38.9716689,-95.2352501,"Lawrence, KS, US",KS
6494,6494,11399,Mundelein,US,42.263079,-88.0039653,"Mundelein, IL, US",IL
6495,6495,11403,Fur,DK,,,"Fur, DK",
6496,6496,11405,Montclair,US,40.8259007,-74.2090053,"Montclair, NJ, US",NJ
6497,6497,11410,Bury St. Edmunds,GB,52.24690409999999,0.7112514,"Bury St. Edmunds, GB2, GB",GB2
6498,6498,11411,,,,,,
6499,6499,11412,Chambly,CA,45.4391627,-73.2902463,"Chambly, QC, CA",QC
6500,6500,11414,,,,,,
6501,6501,11415,Broomfield,US,39.9205411,-105.0866504,"Broomfield, CO, US",CO
6502,6502,11416,Fairlawn,US,41.127833,-81.609844,"Fairlawn, OH, US",OH
6503,6503,11417,Cleveland,US,41.49932,-81.6943605,"Cleveland, OH, US",OH
6504,6504,11426,Milford,US,41.2306979,-73.064036,"Milford, CT, US",CT
6505,6505,11428,Boston,US,42.3600825,-71.0588801,"Boston, MA, US",MA
6506,6506,11432,,,,,,
6507,6507,11435,Reno,US,39.529919,-119.8142691,"Reno, NV, US",NV
6508,6508,11436,Paris,FR,48.856614,2.3522219,"Paris, FR",
6509,6509,11438,Chatham,GB,51.380952,0.52213,"Chatham, GB2, GB",GB2
6510,6510,11439,Fort Worth,US,32.7554883,-97.3307658,"Fort Worth, TX, US",TX
6511,6511,11441,Palm Beach,US,26.7056206,-80.0364297,"Palm Beach, FL, US",FL
6512,6512,11447,,,,,,
6513,6513,11448,Waterford,IE,52.2593197,-7.1100703,"Waterford, IE",
6514,6514,11449,Waterford,IE,52.2593197,-7.1100703,"Waterford, IE",
6515,6515,11450,Charlotte,US,35.2270869,-80.8431267,"Charlotte, NC, US",NC
6516,6516,11452,Saint Louis,US,38.6270025,-90.1994042,"Saint Louis, MO, US",MO
6517,6517,11455,Bramley,GB,51.1948099,-0.55903,"Bramley, GB2, GB",GB2
6518,6518,11456,Nashua,US,42.7653662,-71.467566,"Nashua, NH, US",NH
6519,6519,11460,,,,,,
6520,6520,11467,Peoria,US,40.6936488,-89.5889864,"Peoria, IL, US",IL
6521,6521,11468,Lafayette,US,37.8857582,-122.1180201,"Lafayette, CA, US",CA
6522,6522,11469,,,,,,
6523,6523,11475,Buffalo,US,42.88644679999999,-78.8783689,"Buffalo, NY, US",NY
6524,6524,11478,,,,,,
6525,6525,11479,,,,,,
6526,6526,11481,Moscow,RU,55.755826,37.6173,"Moscow, RU",
6527,6527,11484,,,,,,
6528,6528,11485,Columbia,US,38.9517053,-92.3340724,"Columbia, MO, US",MO
6529,6529,11493,Kingston,US,47.7987072,-122.4981921,"Kingston, WA, US",WA
6530,6530,11502,Liverpool,US,43.106456,-76.2177046,"Liverpool, NY, US",NY
6531,6531,11503,Hudson,US,44.9746896,-92.7568703,"Hudson, WI, US",WI
6532,6532,11506,Monroe,US,32.5093109,-92.1193012,"Monroe, LA, US",LA
6533,6533,11507,Bloomsburg,US,41.003698,-76.4549457,"Bloomsburg, PA, US",PA
6534,6534,11509,Redwood City,US,37.4847955,-122.228141,"Redwood City, CA, US",CA
6535,6535,11513,Rochester,US,43.15657789999999,-77.6088465,"Rochester, NY, US",NY
6536,6536,11514,Highland Park,US,34.115521,-118.1843217,"Highland Park, CA, US",CA
6537,6537,11516,Framingham,US,42.279286,-71.4161565,"Framingham, MA, US",MA
6538,6538,11517,Jersey City,US,40.7177545,-74.0431435,"Jersey City, NJ, US",NJ
6539,6539,11518,Freeport,US,40.6576022,-73.5831835,"Freeport, NY, US",NY
6540,6540,11524,Uherský Brod,CZ,49.0302725,17.6498377,"Uherský Brod, CZ",
6541,6541,11532,Blaton,BE,50.4992803,3.6598433,"Blaton, BE",
6542,6542,11533,,,,,,
6543,6543,11536,Olympia,US,47.0378741,-122.9006951,"Olympia, WA, US",WA
6544,6544,11540,Westminster,US,39.8366528,-105.0372046,"Westminster, CO, US",CO
6545,6545,11541,Kansas City,US,39.0997265,-94.5785667,"Kansas City, MO, US",MO
6546,6546,11542,Chattanooga,US,35.0457984,-85.3093995,"Chattanooga, TN, US",TN
6547,6547,11543,Wexford,US,40.6266318,-80.0549768,"Wexford, PA, US",PA
6548,6548,11545,Columbia,US,38.9517053,-92.3340724,"Columbia, MO, US",MO
6549,6549,11546,Fort Worth,US,32.7554883,-97.3307658,"Fort Worth, TX, US",TX
6550,6550,11551,Veliky Novgorod,RU,58.52556980000001,31.2741928,"Veliky Novgorod, RU",
6551,6551,11557,,,,,,
6552,6552,11558,,,,,,
6553,6553,11559,Bowling Green,US,36.9685219,-86.4808043,"Bowling Green, KY, US",KY
6554,6554,11560,Louisville,US,38.2526647,-85.7584557,"Louisville, KY, US",KY
6555,6555,11561,,,,,,
6556,6556,11562,Madison,US,41.2959908,-72.5754149,"Madison, CT, US",CT
6557,6557,11563,Omaha,US,41.2565369,-95.9345034,"Omaha, NE, US",NE
6558,6558,11564,,,,,,
6559,6559,11565,South Lake Tahoe,US,38.939926,-119.9771868,"South Lake Tahoe, CA, US",CA
6560,6560,11568,Helsinki,FI,60.16985569999999,24.938379,"Helsinki, FI",
6561,6561,11569,Helsinki,FI,60.16985569999999,24.938379,"Helsinki, FI",
6562,6562,11570,Redding,US,40.5865396,-122.3916754,"Redding, CA, US",CA
6563,6563,11571,,,,,,
6564,6564,11572,New York,US,40.7127753,-74.0059728,"New York, NY, US",NY
6565,6565,11573,Chicago,US,41.8781136,-87.6297982,"Chicago, IL, US",IL
6566,6566,11576,Wayne,US,40.0415996,-75.3698895,"Wayne, PA, US",PA
6567,6567,11577,Tottori-ken Saihaku-gun,JP,35.3665699,133.425942,"Tottori-ken Saihaku-gun, JP",
6568,6568,11578,,,,,,
6569,6569,11580,Santa Cruz,US,36.9741171,-122.0307963,"Santa Cruz, CA, US",CA
6570,6570,11585,Pittsburgh,US,40.44062479999999,-79.9958864,"Pittsburgh, PA, US",PA
6571,6571,11586,Pittsburgh,US,40.44062479999999,-79.9958864,"Pittsburgh, PA, US",PA
6572,6572,11588,Århus,DK,56.162939,10.203921,"Århus, DK",
6573,6573,11589,Victoria,CA,48.4284207,-123.3656444,"Victoria, BC, CA",BC
6574,6574,11591,Klamath Falls,US,42.224867,-121.7816704,"Klamath Falls, OR, US",OR
6575,6575,11599,Asheville,US,35.5950581,-82.5514869,"Asheville, NC, US",NC
6576,6576,11600,Citrus Heights,US,38.6830822,-121.2976028,"Citrus Heights, CA, US",CA
6577,6577,11601,,,,,,
6578,6578,11603,Syracuse,US,43.0481221,-76.1474244,"Syracuse, NY, US",NY
6579,6579,11609,,,,,,
6580,6580,11616,,,,,,
6581,6581,11617,Parsippany,US,40.8652865,-74.4173877,"Parsippany, NJ, US",NJ
6582,6582,11618,Bedminster,US,40.669264,-74.6804,"Bedminster, NJ, US",NJ
6583,6583,11619,Tokyo-to Tokyo-shi,JP,35.6764225,139.650027,"Tokyo-to Tokyo-shi, JP",
6584,6584,11620,Lac-Beauport,CA,46.942236,-71.299511,"Lac-Beauport, QC, CA",QC
6585,6585,11622,Columbia,US,38.9517053,-92.3340724,"Columbia, MO, US",MO
6586,6586,11624,Columbia,US,38.9517053,-92.3340724,"Columbia, MO, US",MO
6587,6587,11631,Wilmington,US,34.2103894,-77.8868117,"Wilmington, NC, US",NC
